Country,State,City,ProductName,Color,OrderQuantity,TotalProductCost,SalesAmount,TaxAmt,Freight,Orderdate,ShipDate
United States,Washington,Bremerton,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Burien,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Chehalis,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Edmonds,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Ellensburg,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Everett,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Federal Way,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Issaquah,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Kelso,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Kenmore,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Kennewick,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Kent,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Kirkland,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Lacey,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Longview,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Lynnwood,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Marysville,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Monroe,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Newport Hills,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,North Bend,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Olympia,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Port Orchard,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Puyallup,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Redmond,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Renton,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Sammamish,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Seattle,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Sedro Woolley,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Sequim,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Shelton,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Spokane,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Tacoma,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Union Gap,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Walla Walla,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Washougal,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Wenatchee,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Woodinville,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Washington,Yakima,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Wyoming,Casper,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Wyoming,Cheyenne,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Wyoming,Rock Springs,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Arizona,Chandler,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Arizona,Gilbert,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Arizona,Mesa,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Arizona,Phoenix,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Arizona,Scottsdale,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Arizona,Surprise,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Arizona,Tucson,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Alhambra,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Alpine,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Auburn,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Baldwin Park,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Barstow,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Bell Gardens,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Bellflower,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Berkeley,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Beverly Hills,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Burbank,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Burlingame,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Camarillo,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Canoga Park,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Carson,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Cerritos,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Chula Vista,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Citrus Heights,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,City Of Commerce,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Colma,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Concord,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Coronado,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Culver City,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Daly City,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Downey,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,El Cajon,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,El Segundo,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Elk Grove,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Escondido,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Eureka,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Fontana,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Fremont,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Fullerton,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Gilroy,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Glendale,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Grossmont,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Hanford,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Hayward,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Imperial Beach,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Irvine,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,La Jolla,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,La Mesa,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Lake Elsinore,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Lakewood,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Lemon Grove,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Lincoln Acres,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Long Beach,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Los Angeles,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Mill Valley,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Milpitas,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Modesto,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Monrovia,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,National City,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Newark,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Newport Beach,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Norwalk,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Novato,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Oakland,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Ontario,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Orange,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Oxnard,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Palo Alto,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Pleasanton,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Redlands,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Redwood City,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Sacramento,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,San Bruno,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,San Carlos,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,San Diego,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,San Francisco,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,San Gabriel,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,San Jose,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,San Mateo,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,San Ramon,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,San Ysidro,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Sand City,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Santa Ana,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Santa Cruz,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Santa Monica,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Sherman Oaks,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Simi Valley,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Spring Valley,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Stockton,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Torrance,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Trabuco Canyon,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Union City,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Upland,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Vacaville,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Van Nuys,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Visalia,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Vista,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Walnut Creek,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,West Covina,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Whittier,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,California,Woodland Hills,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,New Mexico,Las Cruces,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,New Mexico,Rio Rancho,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,New Mexico,Santa Fe,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Arlington,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Austin,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Baytown,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Carrollton,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Cedar Park,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,College Station,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Corpus Christi,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Dallas,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Fort Worth,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Garland,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Hillsboro,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Houston,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Humble,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Irving,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Killeen,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,La Marque,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Laredo,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Mesquite,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Plano,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Round Rock,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,San Antonio,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Stafford,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
United States,Texas,Sugar Land,"Road-650 Black, 62",Black,1,413.1463,699.0982,55.9279,17.4775,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Alexandria,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Coffs Harbour,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Darlinghurst,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Goulburn,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
Australia,New South Wales,Lane Cove,"Mountain-100 Silver, 44",Silver,1,1912.1544,3399.99,271.9992,84.9998,2010-12-29 00:00:00.000,2011-01-05 00:00:00.000
